function,time,time2,Good_J,Good_NJ,Bad_J,Bad_NJ,Nat_J,Nat_NJ
promisify==417==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,0.218,0.373,1,0,2,0,1,0
order_by==926==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.217,0.227,0,0,1,0,1,2
manager_method==84==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py,0.217,0.271,0,0,2,0,0,2
get_language_from_request==498==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.215,0.177,0,0,0,0,1,3
_legacy_get_response==236==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/base.py,0.215,0.181,0,0,1,0,1,2
handle_success==406==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/promise/promise.py,0.214,0.233,2,0,0,0,1,1
do_include==305==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py,0.213,0.304,0,0,0,2,1,1
limited_parse_qsl==385==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/http.py,0.213,0.077,1,3,0,0,0,0
__hash__==262==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/definition.py,0.212,0.230,1,0,1,0,1,1
_handle_write==845==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.212,0.353,0,0,0,2,1,1
choice==272==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/random.py,0.211,0.242,1,0,0,1,2,0
get_sub_fields==85==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/base.py,0.211,0.347,1,0,1,2,0,0
_proxy_method==97==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/safestring.py,0.211,0.276,1,0,1,2,0,0
_reset_dicts==34==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.209,0.082,1,2,0,0,1,0
remove_timeout==924==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/ioloop.py,0.209,0.046,2,2,0,0,0,0
timezone==126==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/pytz/__init__.py,0.206,0.167,1,0,0,0,1,2
execute==6==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executors/sync.py,0.206,0.253,1,0,0,1,2,0
from_db_value==42==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/models.py,0.205,0.201,2,0,0,0,2,0
__init__==47==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/mixins.py,0.205,0.281,1,0,0,2,0,1
sub==148==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/re.py,0.205,0.221,1,0,0,0,1,2
format_price==16==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/templatetags/prices_i18n.py,0.205,0.238,0,0,0,2,1,1
get_bytes_from_wsgi==226==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/wsgi.py,0.204,0.258,2,0,0,1,0,1
uuid5==609==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/uuid.py,0.203,0.296,1,0,0,1,0,2
_begin_transaction==643==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py,0.202,0.198,0,1,0,1,0,2
__init__==375==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py,0.202,0.196,0,0,0,0,1,3
__add__==118==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py,0.200,0.187,1,0,0,1,0,2
__get__==184==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/manager.py,0.200,0.210,1,0,1,1,0,1
<genexpr>==42==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/plural.py,0.200,0.098,2,1,0,0,0,1
update_mptt_cached_fields==119==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py,0.198,0.184,1,0,0,0,1,2
_get_FIELD_display==962==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py,0.198,0.186,0,0,1,0,1,2
getlist==134==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py,0.198,0.239,1,0,1,0,1,1
get_response==119==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/base.py,0.198,0.147,0,0,1,0,1,2
get==94==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.197,0.132,0,1,0,0,2,1
__wrapper__==108==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/functional.py,0.197,0.116,2,0,0,0,1,1
<genexpr>==301==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py,0.196,0.196,2,0,0,0,2,0
__get__==21==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_prices/models.py,0.196,0.301,1,0,2,0,0,1
__init__==608==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.196,0.179,1,0,1,0,0,2
query==603==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py,0.195,0.396,0,2,0,1,0,1
leave==224==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/visitor.py,0.195,0.290,1,1,1,1,0,0
__getitem__==355==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/weakref.py,0.195,0.157,1,0,1,0,0,2
_format_frac==673==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.194,0.152,0,0,0,0,2,2
ref_alias==707==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.194,0.493,2,0,1,0,1,0
iri_to_uri==169==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/encoding.py,0.193,0.263,1,0,0,1,1,1
_round_half_even==1767==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.192,0.146,1,1,0,0,1,1
call_at==916==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/ioloop.py,0.192,0.139,1,1,0,0,0,2
Wrapper==23==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/debug/sql/tracking.py,0.191,0.148,1,0,1,1,0,1
parse_accept_lang_header==774==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.191,0.267,0,0,1,2,1,0
__init__==134==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py,0.190,0.154,0,1,0,0,1,2
get_format==105==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/formats.py,0.190,0.267,1,0,1,1,0,1
get_user==172==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/__init__.py,0.189,0.107,0,1,0,0,0,3
get_javascript_catalog==212==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py,0.188,0.174,0,0,0,0,4,0
__setitem__==140==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py,0.187,0.233,0,0,1,0,1,2
bind_template==225==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.187,0.224,0,0,2,0,0,2
get==379==<builtin>/2.7/_abcoll.py,0.187,0.263,0,0,0,2,0,2
get_filename_key==23==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/versatileimagefield.py,0.186,0.359,1,0,1,2,0,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/premailer/premailer.py,0.186,0.028,0,1,0,0,0,3
<genexpr>==1438==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.185,0.541,1,0,1,0,2,0
_have_wait_callback==869==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py,0.185,0.386,0,1,0,2,0,1
_render==529==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py,0.185,0.348,0,0,0,1,1,2
get_rhs_op==161==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py,0.184,0.175,1,0,1,0,0,2
parse_cookie==59==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/cookie.py,0.184,0.115,1,1,0,0,0,2
queries_logged==124==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py,0.183,0.326,1,0,1,2,0,0
_asdict==24==<string>,0.183,0.109,0,3,0,0,0,1
expand_template==828==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_parse.py,0.183,0.062,1,2,0,0,1,0
__call__==140==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/plural.py,0.183,0.119,2,2,0,0,0,0
__init__==17==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/utils.py,0.182,0.163,1,0,1,0,0,2
getwidth==157==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_parse.py,0.182,0.398,0,0,3,0,1,0
format_list==27==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/traceback.py,0.180,0.107,0,2,1,0,0,1
all==225==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py,0.180,0.147,0,0,0,0,2,2
__newobj__==92==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/copy_reg.py,0.180,0.245,1,0,2,0,0,1
_get_response==157==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/handlers/base.py,0.180,0.325,0,0,1,2,0,1
__init__==172==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py,0.179,0.141,0,0,0,1,1,2
__setitem__==210==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py,0.179,0.141,2,0,0,0,1,1
_maybe_run_close_callback==448==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.179,0.150,1,1,1,0,0,1
number_symbols==546==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py,0.178,0.246,0,1,0,1,2,0
parse_pattern==479==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.177,0.154,1,0,0,0,0,3
as_sql==59==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_lookups.py,0.177,0.189,0,0,1,0,1,2
reader_leaves==44==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/synch.py,0.177,0.216,1,0,0,0,1,2
currency_formats==570==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/core.py,0.175,0.127,2,1,0,0,0,1
within_range_list==252==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/plural.py,0.175,0.193,1,0,1,0,1,1
__init__==36==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/datastructures/base.py,0.175,0.198,1,0,0,0,1,2
__exit__==70==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py,0.174,0.574,1,0,2,0,0,1
parse_line==177==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/httputil.py,0.174,0.212,1,0,1,1,0,1
_output_field_or_none==232==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.173,0.383,2,1,1,0,0,0
_format_int==660==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.172,0.209,0,0,1,0,1,2
display_variant==272==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.172,0.129,0,0,0,0,1,3
__init__==547==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.172,0.156,0,1,0,0,1,2
__enter__==15==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/contextlib.py,0.172,0.164,0,0,0,0,2,2
get_slug==165==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.171,0.091,2,1,0,0,0,1
__init__==39==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.170,0.147,2,0,0,0,2,0
__init__==984==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py,0.169,0.320,1,0,0,3,0,0
annotation_select==1848==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.169,0.193,1,0,1,1,1,0
func_supports_parameter==126==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/inspect.py,0.169,0.193,1,0,0,0,1,2
get_formats==66==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/i18n.py,0.169,0.139,1,1,0,0,1,1
__init__==41==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/response.py,0.168,0.128,0,0,1,0,0,3
args_check==760==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py,0.168,0.124,1,0,0,0,0,3
<lambda>==245==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py,0.167,0.203,1,0,1,0,1,1
regex==92==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py,0.166,0.097,1,1,0,0,1,1
get_script_prefix==111==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/base.py,0.166,0.079,2,1,0,0,0,1
get_discount==272==/home/seasun/jit_test/application/saleor/saleor/discount/models.py,0.166,0.189,2,1,0,0,0,1
checkcache==47==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/linecache.py,0.165,0.169,0,0,1,0,0,3
__call__==46==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/dispatch/weakref_backports.py,0.164,0.125,1,0,0,0,1,2
__iter__==148==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.164,0.121,2,0,0,0,0,2
fromtimestamp==724==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,0.164,0.210,1,0,0,0,1,2
get==371==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.164,0.172,0,0,1,0,1,2
__eq__==340==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py,0.164,0.498,1,0,1,0,2,0
filter_by_extension==10==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/templatetags/webpack_loader.py,0.163,0.065,1,3,0,0,0,0
build_widget_attrs==234==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/boundfield.py,0.163,0.125,1,1,0,0,1,1
__init__==341==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py,0.163,0.130,1,0,0,0,1,2
complete_leaf_value==304==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/executor.py,0.163,0.114,2,0,1,0,0,1
with_timeout==871==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py,0.163,0.143,0,0,0,0,2,2
<genexpr>==56==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/csrf.py,0.162,0.149,1,0,0,0,2,1
closed==409==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py,0.162,0.294,0,2,0,1,0,1
db_type==936==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py,0.161,0.267,0,0,1,1,1,1
get_related_selections==624==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,0.161,0.185,0,0,1,1,1,1
__set__==29==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/versatileimagefield/files.py,0.161,0.131,1,0,1,0,0,2
reader==52==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/synch.py,0.161,0.153,1,0,0,0,1,2
recv==225==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/socket.py,0.161,0.070,1,1,1,0,0,1
__init__==50==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py,0.161,0.219,1,0,1,1,0,1
to_language==216==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/translation/trans_real.py,0.160,0.322,2,0,1,0,0,1
evaluate==1==<rule>,0.159,0.113,0,0,0,0,0,4
urlunparse==223==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/urlparse.py,0.159,0.193,1,0,0,0,1,2
import_module==20==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/importlib/__init__.py,0.158,0.160,1,0,1,0,0,2
dispatch==173==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/singledispatch.py,0.158,0.130,2,0,0,1,0,1
get_cart_from_request==168==/home/seasun/jit_test/application/saleor/saleor/cart/utils.py,0.157,0.123,0,0,0,0,1,3
get_assets==33==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/loader.py,0.157,0.150,1,0,1,0,0,2
get_loader==7==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/utils.py,0.156,0.121,1,1,0,0,1,1
get_db_converters==536==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/operations.py,0.156,0.374,1,0,2,0,1,0
set_result==272==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py,0.156,0.056,1,2,0,0,1,0
load_setitems==509==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py,0.155,0.189,1,0,1,0,2,0
<dictcomp>==341==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py,0.154,0.158,1,0,0,0,1,2
render_as_tags==17==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/webpack_loader/templatetags/webpack_loader.py,0.154,0.078,0,3,0,0,1,0
process_view==163==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/middleware/csrf.py,0.154,0.136,0,0,0,0,1,3
render==151==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py,0.153,0.124,0,0,0,0,1,3
process_lhs==65==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py,0.153,0.129,0,0,2,0,1,1
__copy__==40==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.152,0.154,0,0,0,0,3,1
load_proto==197==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py,0.151,0.186,1,0,0,1,1,1
copy==302==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.151,0.134,1,0,0,0,1,2
_get_session==195==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py,0.150,0.211,0,0,0,1,2,1
<dictcomp>==562==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py,0.150,0.131,0,0,1,0,1,2
isabs==52==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/posixpath.py,0.149,0.243,3,0,1,0,0,0
get_full_path==123==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/http/request.py,0.149,0.198,0,0,1,2,1,0
__init__==20==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/files.py,0.149,0.084,1,1,1,0,0,1
add_label==500==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py,0.148,0.191,0,0,0,0,1,3
convert_yielded==1259==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/gen.py,0.148,0.103,1,1,1,0,0,1
__lt__==50==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py,0.148,0.115,1,1,0,0,1,1
update==166==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/context.py,0.148,0.181,1,1,0,0,1,1
normalize_prefetch_lookups==1373==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.148,0.139,0,0,0,0,2,2
ensure_connection==193==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/base/base.py,0.147,0.093,1,1,0,0,1,1
deferred_to_data==595==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/query.py,0.146,0.158,1,0,0,0,1,2
__init__==12==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/contextlib.py,0.146,0.167,1,0,1,0,0,2
add_class_attrs==307==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py,0.146,0.155,1,0,0,1,0,2
__init__==30==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/hmac.py,0.144,0.139,1,0,0,0,0,3
reverse_dict==238==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py,0.144,0.170,1,0,0,0,1,2
get_form_group_class==509==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/renderers.py,0.144,0.091,0,3,0,0,1,0
__init__==860==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py,0.144,0.180,2,0,0,1,1,0
__call__==96==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/utils.py,0.144,0.127,2,0,0,0,1,1
_read_to_buffer==729==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.143,0.138,1,0,0,0,1,2
get_total==46==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/satchless/item/__init__.py,0.142,0.071,0,3,0,0,0,1
get_decimal_symbol==155==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/numbers.py,0.142,0.151,1,1,1,0,0,1
currency==113==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/support.py,0.141,0.114,2,1,0,0,0,1
set_nodelay==1239==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/iostream.py,0.141,0.167,1,0,0,0,1,2
construct_relative_path==253==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/loader_tags.py,0.141,0.089,2,1,0,0,1,0
prepend_token==589==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/base.py,0.141,0.181,1,0,0,1,2,0
<genexpr>==35==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/compiler.py,0.141,0.128,1,0,1,1,0,1
_clear_callbacks==264==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/http1connection.py,0.140,0.113,2,0,0,0,0,2
_clear_tb_log==219==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/tornado/concurrent.py,0.140,0.094,1,2,0,0,1,0
__gt__==897==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/decimal.py,0.140,0.183,1,0,0,2,1,0
